filename,MD,MoD,ND,VMD
ND__1689_jpg.rf.567960dbf41947f31fe934b6fbba28f3.jpg,0,0,1,0
ND__1640_jpg.rf.fea21e299e6309f9a4f2ea1d106e3ccb.jpg,0,0,1,0
ND__1689_jpg.rf.6a5f33335ce63357ebfad113b6db5640.jpg,0,0,1,0
ND__1661_jpg.rf.d36a521717890b20f8ac257e1f14d44a.jpg,0,0,1,0
ND__1688_jpg.rf.595383dab097a2d0eb05070e65eed704.jpg,0,0,1,0
ND__1641_jpg.rf.69d85c2f491ab9409ca358d8a260e927.jpg,0,0,1,0
ND__169_jpg.rf.e824cc83aa9bde2637cb5baa46723ebb.jpg,0,0,1,0
ND__1710_jpg.rf.26dcb44b65b319efd5ec9f5c9495bf91.jpg,0,0,1,0
ND__1627_jpg.rf.7ddeca093a91a88a9a7e09e96b4250db.jpg,0,0,1,0
ND__1688_jpg.rf.7a3f86940e20e3d474b9034bba7eb537.jpg,0,0,1,0
ND__1691_jpg.rf.cab3f720d01f682b9918721de4cf0869.jpg,0,0,1,0
ND__1713_jpg.rf.01878905854b46343291128b7c0eb90c.jpg,0,0,1,0
ND__1662_jpg.rf.e00910493881f01a987fa623d39b58e2.jpg,0,0,1,0
ND__1714_jpg.rf.f80abf6892dbcb08e400802fe85b38c9.jpg,0,0,1,0
VMD__808_jpg.rf.7b7afc806c9bf71e44bf078a2f38d88c.jpg,0,0,0,1
ND__1628_jpg.rf.e63ce562f28a0b964f12a5b644a1bae8.jpg,0,0,1,0
ND__1716_jpg.rf.0c17238739e7b34ffca534f0ab710f84.jpg,0,0,1,0
ND__1633_jpg.rf.0c5a6f511f6647f6de76f48b6e9f8042.jpg,0,0,1,0
ND__1645_jpg.rf.d8477df5c78f31e6f572b83f84ce3494.jpg,0,0,1,0
VMD__809_jpg.rf.1d1d6a89e787d3efb899100aa52c2de2.jpg,0,0,0,1
ND__1630_jpg.rf.c47b4b79a2b430c1a675ceeac5c8c3ee.jpg,0,0,1,0
ND__1639_jpg.rf.62cf6e75a456f7dad46205e1bc02e8c8.jpg,0,0,1,0
ND__163_jpg.rf.d3adeffda63ac2c75b994373e98d4bd0.jpg,0,0,1,0
ND__1695_jpg.rf.fb14747a7286742d9a3ef2f1a8afea95.jpg,0,0,1,0
ND__1637_jpg.rf.29215458413b095c035a19e9e2f680fd.jpg,0,0,1,0
ND__1675_jpg.rf.c7595f02b39c415407ccc61ce0fe64df.jpg,0,0,1,0
ND__1692_jpg.rf.985c177fd0e2e79109fcfc44bc8c1f25.jpg,0,0,1,0
ND__1631_jpg.rf.3907006b0edfeb1baec6e84c30f237ad.jpg,0,0,1,0
VMD__755_jpg.rf.79d0c331fc1650805c20b29ad72673de.jpg,0,0,0,1
VMD__807_jpg.rf.65a4f0e82f005eb81afb9442b18f8ef7.jpg,0,0,0,1
ND__1719_jpg.rf.07f41aece61a1474d76204a6d84a7b9d.jpg,0,0,1,0
ND__1644_jpg.rf.5fe5ccc8dddff58717c037373378b1b2.jpg,0,0,1,0
ND__1635_jpg.rf.639178e4ba89b1d46e65ef72efcf5f94.jpg,0,0,1,0
ND__1700_jpg.rf.5bbb9a4e5f77be133da60f9f0c9a863b.jpg,0,0,1,0
ND__1713_jpg.rf.363ced6c36ff72686f8918e7d948e220.jpg,0,0,1,0
ND__1712_jpg.rf.c056b6e4534f1673ee0da0bc41351ec2.jpg,0,0,1,0
ND__1638_jpg.rf.008611311c88de97679ed9b31c8b416f.jpg,0,0,1,0
VMD__798_jpg.rf.78262512ebe3f4e322b283c6605bf8ff.jpg,0,0,0,1
VMD__756_jpg.rf.6532601dd0cd3caa8748a3384b2a1c1d.jpg,0,0,0,1
VMD__80_jpg.rf.c6a4f9a331aae238dc4f9e032a153414.jpg,0,0,0,1
VMD__747_jpg.rf.0c9456c81c6bd8fa403b684c16d20b47.jpg,0,0,0,1
VMD__805_jpg.rf.b8f645528ccfc2a06a3d43fc52098574.jpg,0,0,0,1
ND__1699_jpg.rf.13d48c681d1a2341edbeb6b4cdb152e8.jpg,0,0,1,0
ND__1666_jpg.rf.662b883db2c502dd6d1f6e5eb351b5f6.jpg,0,0,1,0
ND__1695_jpg.rf.69eabf05d421ee5eecd783e31e36198c.jpg,0,0,1,0
VMD__748_jpg.rf.d2bef6c1988745cbb24e736213d8c6e7.jpg,0,0,0,1
ND__1718_jpg.rf.9a85fdf9145ed7474618e9343183beba.jpg,0,0,1,0
ND__1670_jpg.rf.7027ca8c32a72c12b8c36e21beac337e.jpg,0,0,1,0
ND__1668_jpg.rf.abe19c669b21b0519a3f0c58cae289e7.jpg,0,0,1,0
ND__1671_jpg.rf.a6f2d326c1f595c675605488a70feb97.jpg,0,0,1,0
ND__1669_jpg.rf.610c72e6992fec6d1777d91d373662f5.jpg,0,0,1,0
ND__1717_jpg.rf.bd0c63e252ba7ebc6c94c314638ebc85.jpg,0,0,1,0
ND__1715_jpg.rf.eb132f93703f2d422e8edd4e3a1cdd65.jpg,0,0,1,0
VMD__797_jpg.rf.54faf5f39d1c7069259a2a5642fd08cc.jpg,0,0,0,1
ND__1672_jpg.rf.4cb5abbc615d165eb712ebd3e05de248.jpg,0,0,1,0
ND__1697_jpg.rf.343189a043e8a88a38a7b9f60a7ec0b1.jpg,0,0,1,0
VMD__746_jpg.rf.d3d870552c9b835f34908943ec056e42.jpg,0,0,0,1
ND__1664_jpg.rf.684dd7a1fad2a124a8a0ed0a3abb5aca.jpg,0,0,1,0
VMD__847_jpg.rf.39a2c6121e557ed44d1f2e80f1d75d6e.jpg,0,0,0,1
ND__1704_jpg.rf.9d57c4c8f19c84f331e17f9de724ef7c.jpg,0,0,1,0
ND__1705_jpg.rf.375d7c7af621cb16daa98be873b52119.jpg,0,0,1,0
ND__1703_jpg.rf.b21a51e2a854d7a6a4289bbd06a47d89.jpg,0,0,1,0
ND__167_jpg.rf.e5d0a0fad0885458fa58f95dbc6ef859.jpg,0,0,1,0
VMD__802_jpg.rf.b73716d89548110b4a66e2046d1b9e67.jpg,0,0,0,1
ND__1712_jpg.rf.fefec64198cb90898a26ebd1bee53a9b.jpg,0,0,1,0
ND__1714_jpg.rf.1a12ebac145063ac46f5ea6691a7c07e.jpg,0,0,1,0
VMD__8_jpg.rf.7b83bb093e6e96c7489321fde50a55aa.jpg,0,0,0,1
ND__1709_jpg.rf.355596ead5b21b1e72637fb362798e67.jpg,0,0,1,0
ND__1715_jpg.rf.760d1164dea13ac1ec2e4732b30c40ea.jpg,0,0,1,0
VMD__75_jpg.rf.40216b5bc4904b3eff3ad813b38be8fd.jpg,0,0,0,1
VMD__799_jpg.rf.5a0cd0d6ee74a5d5a4c416943986d127.jpg,0,0,0,1
ND__1701_jpg.rf.772793b342e64f9f75f1e7131319891e.jpg,0,0,1,0
VMD__753_jpg.rf.6cbdae4e3a5f14551e03819aebcc5e7a.jpg,0,0,0,1
VMD__848_jpg.rf.44de74850ade2ba70d5e72f06764ef40.jpg,0,0,0,1
ND__1706_jpg.rf.68c56e188dfbc6d15d96ab3df5d5bd11.jpg,0,0,1,0
VMD__787_jpg.rf.509285b2b5deeb06f70aa82ec3491a34.jpg,0,0,0,1
VMD__792_jpg.rf.87aa36ae5f421d0ab769d68bffd5c637.jpg,0,0,0,1
VMD__795_jpg.rf.786939271166ccf18df4b47c62c05d51.jpg,0,0,0,1
ND__1710_jpg.rf.6a8348f062205ac898c5ba4b6cb27f5b.jpg,0,0,1,0
VMD__749_jpg.rf.17a41f393d5b10db45c708740a6b39f5.jpg,0,0,0,1
VMD__754_jpg.rf.06d9238144dc74da95b99b93bb0101c3.jpg,0,0,0,1
ND__1699_jpg.rf.8bdb17983fe92a6eda4f992b2cad7e4b.jpg,0,0,1,0
VMD__798_jpg.rf.43026c6447535e2c939fd07ecc44e879.jpg,0,0,0,1
ND__1701_jpg.rf.9ab38dce82f431ec310f44fd8b3d69eb.jpg,0,0,1,0
VMD__750_jpg.rf.6a6074ec1642632d0fe8761b7d828232.jpg,0,0,0,1
ND__1692_jpg.rf.cf12b03161b97c354717ae53f510c270.jpg,0,0,1,0
ND__1697_jpg.rf.978ee707a22ea72e3ef4b2695f6898e2.jpg,0,0,1,0
VMD__765_jpg.rf.ea00c61025bce5adf14ab0e8ca1eabcb.jpg,0,0,0,1
VMD__795_jpg.rf.51d63777c32d27e5b82673d0221fcd68.jpg,0,0,0,1
VMD__802_jpg.rf.b51a83a636feb5e6fc1029e5217e0454.jpg,0,0,0,1
VMD__751_jpg.rf.fc8550d4e7b58aa75c7f99688d726542.jpg,0,0,0,1
VMD__781_jpg.rf.b6aa524121163b0a7a179c0e9f27e25a.jpg,0,0,0,1
VMD__783_jpg.rf.9a8ff6e90db0ca08b2e211f88539fd6b.jpg,0,0,0,1
VMD__80_jpg.rf.4c8ac7b9a83b1e168a26c89be78c3fc8.jpg,0,0,0,1
VMD__799_jpg.rf.face7241f684c7d1dd4420ec3200b9b7.jpg,0,0,0,1
VMD__801_jpg.rf.90b3b7f439bb06896775ef59fa796cec.jpg,0,0,0,1
VMD__776_jpg.rf.1ee3e60baf7eb497369d0c2aa0c5d1b6.jpg,0,0,0,1
ND__1708_jpg.rf.565782505032812ff4a3428184bd815b.jpg,0,0,1,0
VMD__757_jpg.rf.fb4a50a94a3eac24db875fb78464e3e1.jpg,0,0,0,1
VMD__790_jpg.rf.7875c79e577353140d3e3b5baf16b22b.jpg,0,0,0,1
ND__1703_jpg.rf.6b7b9bce6de88411749bf38445257740.jpg,0,0,1,0
ND__1700_jpg.rf.564c1380042c03d7be25ee5b719419eb.jpg,0,0,1,0
VMD__76_jpg.rf.33268f8a2e7d4f28ae5c59a9ebdf92af.jpg,0,0,0,1
VMD__777_jpg.rf.28215077bdb49e0faafd6ba421111a17.jpg,0,0,0,1
VMD__790_jpg.rf.f64b304cdbf21a0d6447e742efaab404.jpg,0,0,0,1
VMD__8_jpg.rf.8c81dcec34b277c75312b8864aee6e95.jpg,0,0,0,1
VMD__797_jpg.rf.dfbb1254cbb77653ce3158049316a125.jpg,0,0,0,1
VMD__789_jpg.rf.83814eab7c28c82594d234ffb13b0e1d.jpg,0,0,0,1
VMD__801_jpg.rf.a449c98cab675ffeeb5f4f97c9d89bcf.jpg,0,0,0,1
VMD__830_jpg.rf.5ecaac53dbd41c94624cc3b8b019034f.jpg,0,0,0,1
VMD__774_jpg.rf.9ea99350b0c4ef66a609cdc73cc93149.jpg,0,0,0,1
VMD__768_jpg.rf.6fd82a8c08cc8872d1d7626b7a681ee3.jpg,0,0,0,1
VMD__767_jpg.rf.cee21d790edd5ead516900b98b7d87dd.jpg,0,0,0,1
VMD__832_jpg.rf.d7684bfd565c5dfbc35ffabad6167107.jpg,0,0,0,1
VMD__780_jpg.rf.319c23bbc64a2629917962307a355818.jpg,0,0,0,1
VMD__779_jpg.rf.b08dd75531af013fa8eb0dd6b29341cd.jpg,0,0,0,1
VMD__831_jpg.rf.e2303f38b8c8b0a2465ab6b474c0e879.jpg,0,0,0,1
VMD__810_jpg.rf.8d16d822656e7462f04c25013b0c7a26.jpg,0,0,0,1
VMD__772_jpg.rf.3cad5f578e21f8cc18eaaeff5c1aa654.jpg,0,0,0,1
VMD__78_jpg.rf.5176a699170c4f9eada3e87e2e6c4c21.jpg,0,0,0,1
VMD__830_jpg.rf.c9a9340304a12535aafaae48b2eb1620.jpg,0,0,0,1
VMD__77_jpg.rf.feb6d360bb0eaad583dccdafd15cc551.jpg,0,0,0,1
ND__1705_jpg.rf.63e4d66201948d12a146475a2fb66a51.jpg,0,0,1,0
VMD__831_jpg.rf.32596ffc36dad78fb893f9fc40bc9796.jpg,0,0,0,1
VMD__819_jpg.rf.94eacd9e8cc440ab76e1750aed3cb972.jpg,0,0,0,1
ND__1704_jpg.rf.14f66807cc11bf47daea3c760f329d17.jpg,0,0,1,0
VMD__786_jpg.rf.e8ac19b6a46c804d7f8f5d5fbedcf1a6.jpg,0,0,0,1
VMD__827_jpg.rf.cc0543e39e98e744cea3c41909e7c205.jpg,0,0,0,1
ND__1707_jpg.rf.6296ab62c7581c60ed0448d6d20dba87.jpg,0,0,1,0
VMD__833_jpg.rf.1fb003239d55cc1e5801674a524dbc21.jpg,0,0,0,1
ND__1706_jpg.rf.363ce9bde80e35f56627a93fc4dc6cdd.jpg,0,0,1,0
VMD__822_jpg.rf.0c3eb834caf4448145fec533fe1048fb.jpg,0,0,0,1
VMD__784_jpg.rf.213ccbc02a83717274be3511c4bea599.jpg,0,0,0,1
VMD__811_jpg.rf.5bbbbd0ddd14d9129e1bcca00dceeb5f.jpg,0,0,0,1
ND__1708_jpg.rf.6d473b3177b89f8a85c58420948b6a64.jpg,0,0,1,0
VMD__792_jpg.rf.701368019d84e84549ee48ed3f2b7344.jpg,0,0,0,1
VMD__769_jpg.rf.aa79123d092e702c14f89890eff937de.jpg,0,0,0,1
VMD__83_jpg.rf.c75ee1dc72b395fe99b0f1b6710d76df.jpg,0,0,0,1
VMD__827_jpg.rf.238446778d574d0975b2458d8d80a519.jpg,0,0,0,1
VMD__825_jpg.rf.88a8c18656cb076a061e8bedd425807c.jpg,0,0,0,1
VMD__770_jpg.rf.eb3071eb9362a8a421693dcf2ab7b3c7.jpg,0,0,0,1
VMD__832_jpg.rf.52e4114872d9a641a5d4245cf6df74c4.jpg,0,0,0,1
VMD__822_jpg.rf.b36ad49dd09ee73f070edb007ffea67b.jpg,0,0,0,1
VMD__83_jpg.rf.9692b2137ecd7dd7d3ebb104dc7b6ba5.jpg,0,0,0,1
VMD__843_jpg.rf.9f4618b44590354812bc6fd4ce4e5571.jpg,0,0,0,1
ND__1707_jpg.rf.7b70a7560757e15585b8a1aad519aced.jpg,0,0,1,0
VMD__814_jpg.rf.f16b5addfbae716a1e4e1a205423175e.jpg,0,0,0,1
VMD__834_jpg.rf.017d60ca3f9c7e04cb0e13d2d2beabc9.jpg,0,0,0,1
VMD__842_jpg.rf.bc56ab2f10bb8d4877ce73e28beb8f94.jpg,0,0,0,1
VMD__813_jpg.rf.3b8d67dc578b97f0739626f034f71122.jpg,0,0,0,1
VMD__821_jpg.rf.6845696a2cf452b19fe0b6a0662088c6.jpg,0,0,0,1
ND__1002_jpg.rf.11f2a83faa6bc6ca2c57eab167ecce64.jpg,0,0,1,0
VMD__819_jpg.rf.9dae73d47fd9f501eba3d0d6e9c4a654.jpg,0,0,0,1
VMD__815_jpg.rf.2e82151381a09fe751fd086e64008a4e.jpg,0,0,0,1
VMD__818_jpg.rf.2dc46be7cdfc793c1691b87f582ee541.jpg,0,0,0,1
VMD__805_jpg.rf.6de419ac4719d3f43c6d1fc7ddbc47a5.jpg,0,0,0,1
VMD__844_jpg.rf.03364711bb1c950c4a020c2d9991347e.jpg,0,0,0,1
VMD__825_jpg.rf.3156bb828f9b825595fb4edb1097c62b.jpg,0,0,0,1
VMD__817_jpg.rf.a39fdb294046b05fde0581aea88b2ce6.jpg,0,0,0,1
VMD__826_jpg.rf.d89669d349f49de833742c5b7007d229.jpg,0,0,0,1
VMD__838_jpg.rf.dc81c0c19d83ae175f67650d9748b3dd.jpg,0,0,0,1
VMD__815_jpg.rf.4eb82ec6524e8aa3c1ebac42f94440be.jpg,0,0,0,1
VMD__821_jpg.rf.c1998196e363c6a6a39c65e0aa4e068f.jpg,0,0,0,1
VMD__823_jpg.rf.fa1b5d083089a162e8a7d045a39ecac1.jpg,0,0,0,1
VMD__841_jpg.rf.f5432ede9914080d3ad3998a6cb554a5.jpg,0,0,0,1
VMD__820_jpg.rf.c54bc6c2ee47dab963d1dca33bbb0bf6.jpg,0,0,0,1
VMD__835_jpg.rf.f7b6ddaed484a98860e42fcbdae06f06.jpg,0,0,0,1
VMD__820_jpg.rf.d969a834da30ab6bafea1131f955039a.jpg,0,0,0,1
VMD__837_jpg.rf.90ce9236be8d496c0919ea67ef616d0b.jpg,0,0,0,1
ND__1000_jpg.rf.12f00fe616301a81550ffe2436c16ccb.jpg,0,0,1,0
ND__1709_jpg.rf.e67bf4e0a5ed8de5fbfd300cc31cc01c.jpg,0,0,1,0
VMD__82_jpg.rf.75e7889a76b501c4d5253a540098b45a.jpg,0,0,0,1
VMD__836_jpg.rf.ef5ccb2e94d4fb16fbed34b9dc1ff041.jpg,0,0,0,1
VMD__826_jpg.rf.72b46fd0b7846973ee74fe610c73ea3e.jpg,0,0,0,1
VMD__807_jpg.rf.26ad710657f6c5dfe4530c3e72f7e1e4.jpg,0,0,0,1
VMD__82_jpg.rf.3be1ad067243fe77fa7c901d029bc844.jpg,0,0,0,1
VMD__858_jpg.rf.25f41364f841a561a9ba7e10093b4376.jpg,0,0,0,1
VMD__84_jpg.rf.68b1c30cd5873ccbc5846e2005973752.jpg,0,0,0,1
VMD__862_jpg.rf.f80dd6037752131a71c6c3f477d715f9.jpg,0,0,0,1
VMD__833_jpg.rf.6d78e2853fb0357bc402d07d1a60f504.jpg,0,0,0,1
ND__1051_jpg.rf.4e0baade19f72c6e971e2080990d38ed.jpg,0,0,1,0
VMD__860_jpg.rf.f222083e6ed21a40edaf0b5d96ff76cb.jpg,0,0,0,1
ND__1060_jpg.rf.03af3aae5cd2c82b8f6924bff9f8ae31.jpg,0,0,1,0
ND__102_jpg.rf.0a1229971d6178b7404f3e996c0fbc29.jpg,0,0,1,0
ND__1061_jpg.rf.6ee2d47f5975ea4c489ad99c4cf0be6b.jpg,0,0,1,0
ND__1050_jpg.rf.6c50860e13aaa9eb05eb9cff01210366.jpg,0,0,1,0
ND__106_jpg.rf.8776f7e223b361dc7f03df5353bac694.jpg,0,0,1,0
ND__1029_jpg.rf.10e8f31e4bbbacf237dc37b7dabc87eb.jpg,0,0,1,0
VMD__857_jpg.rf.de854ecc6e4cd665f8a45c877395f62e.jpg,0,0,0,1
VMD__809_jpg.rf.c368ac50431a238aaf46b96ed9623c20.jpg,0,0,0,1
VMD__859_jpg.rf.e213e4bc5e04edba520b33d18c96bf90.jpg,0,0,0,1
ND__1049_jpg.rf.730df8dc596dfd629d39d61e3d474fbd.jpg,0,0,1,0
VMD__839_jpg.rf.6815860312faa5e9ffbae4f5156f49c8.jpg,0,0,0,1
VMD__840_jpg.rf.461d1c4d95d7b8f5cca116a894704ea7.jpg,0,0,0,1
VMD__810_jpg.rf.e038d5bd298d77a46198c9c017198661.jpg,0,0,0,1
ND__1018_jpg.rf.cd14aa3ec1380fe5814fc8339fd3dde4.jpg,0,0,1,0
ND__1027_jpg.rf.ce115256a96750fe31e756a1eefc863a.jpg,0,0,1,0
VMD__811_jpg.rf.c6d0e0938008fce523158d77cf863eaf.jpg,0,0,0,1
ND__1063_jpg.rf.bbd31c338ca8eb6d07fea8e9a5bb30f5.jpg,0,0,1,0
VMD__846_jpg.rf.9c8ed2ac85c5eeb9326b8603a086b616.jpg,0,0,0,1
ND__1020_jpg.rf.9f6cbcde6d2c4f590dae99862a883e90.jpg,0,0,1,0
VMD__864_jpg.rf.610b41f816e246a722d0b1c00b868439.jpg,0,0,0,1
VMD__808_jpg.rf.ea973bda8666fb76bd970ad53899eb6e.jpg,0,0,0,1
VMD__834_jpg.rf.78dab6c3b4718c37532f85ab7581629f.jpg,0,0,0,1
VMD__817_jpg.rf.f5ef99d25dc25a72ca983e7f38be5f3a.jpg,0,0,0,1
ND__1019_jpg.rf.bec49965fd150ced6c902bf6925b49ac.jpg,0,0,1,0
VMD__853_jpg.rf.148848a3154de8edbef8cb9844ecb065.jpg,0,0,0,1
VMD__818_jpg.rf.36c5fcc0be61f74d76708caa5d5abf7b.jpg,0,0,0,1
VMD__86_jpg.rf.8d3a132a0484cee1c36930ec2d286fac.jpg,0,0,0,1
ND__103_jpg.rf.72298fcc9e88ef180a58ec34da298e83.jpg,0,0,1,0
ND__1055_jpg.rf.91c97456ea82c4003e9011c6475a5030.jpg,0,0,1,0
VMD__813_jpg.rf.92cc20abf0d63869fd5645d953d59e7f.jpg,0,0,0,1
VMD__835_jpg.rf.e00ac5e789c66188738279ae542c8295.jpg,0,0,0,1
VMD__814_jpg.rf.2242465aedb0c23b3f9bde17df280816.jpg,0,0,0,1
VMD__868_jpg.rf.89d4e993e28373833d46325a874526e9.jpg,0,0,0,1
VMD__839_jpg.rf.327600e9a2efb8f9dcc5af26209da1a9.jpg,0,0,0,1
VMD__854_jpg.rf.ff0c32746799a459115467f188dbf8a4.jpg,0,0,0,1
VMD__866_jpg.rf.ee5a12642786d894057a0b01a79cda77.jpg,0,0,0,1
ND__1031_jpg.rf.4b973e526807bccf6b795a6829967bb9.jpg,0,0,1,0
VMD__869_jpg.rf.7074e3f94bb67edd95a291bb08213396.jpg,0,0,0,1
VMD__850_jpg.rf.78f169d9735b4e5f16c89de551e80555.jpg,0,0,0,1
VMD__836_jpg.rf.76ec1d165f22bcbbdf9d64189a1f692e.jpg,0,0,0,1
VMD__873_jpg.rf.883c8d9819bb2502455c64c3218e15ff.jpg,0,0,0,1
VMD__823_jpg.rf.d84770926ec6f80e2b88308052d7f934.jpg,0,0,0,1
VMD__846_jpg.rf.6e33a4ce65185db6c6e07748f40def8d.jpg,0,0,0,1
VMD__844_jpg.rf.1f859854ae19bca7782e8a93683bda35.jpg,0,0,0,1
VMD__847_jpg.rf.24c32f27f677cb4e6b6038e1a739be5e.jpg,0,0,0,1
VMD__855_jpg.rf.bca911dbf40d08ce97abb4ec6fb3893b.jpg,0,0,0,1
VMD__871_jpg.rf.2e6a9d44a5bd5cb74ff96b5f27907853.jpg,0,0,0,1
VMD__874_jpg.rf.acc2389461e2f9f80a7204b0f9b79fde.jpg,0,0,0,1
VMD__851_jpg.rf.838918cecfdf33a4b85979f00091fc60.jpg,0,0,0,1
VMD__838_jpg.rf.9ad0df0857f93498f42a45d04bafaedf.jpg,0,0,0,1
ND__1071_jpg.rf.869f1913929b673f3906eac0f0ad34fe.jpg,0,0,1,0
VMD__840_jpg.rf.ff8d2dcfb73abb1d6d4e43c02307ab00.jpg,0,0,0,1
ND__1073_jpg.rf.3c309347079e975caf1c5ec478eece20.jpg,0,0,1,0
ND__1033_jpg.rf.93be9dbecc9a607fc2ace369c4ad4090.jpg,0,0,1,0
VMD__848_jpg.rf.3f81660b402f2b5f876b12535c034b3f.jpg,0,0,0,1
ND__1023_jpg.rf.932e2b587daf03e360576b8dd7553b49.jpg,0,0,1,0
ND__87_jpg.rf.857af8feb49c8ce9745f48f4ed9a70e2.jpg,0,0,1,0
VMD__841_jpg.rf.95b66cf9b5c28cc2d427483583042703.jpg,0,0,0,1
VMD__837_jpg.rf.a45f3dc14cdbc21eabbd4d5406789435.jpg,0,0,0,1
ND__1075_jpg.rf.68f8a185af3cf81e23ccee03985b8c55.jpg,0,0,1,0
ND__1072_jpg.rf.b9cd6c6ae66af66bf886333a2ff837d0.jpg,0,0,1,0
VMD__842_jpg.rf.929b4d797b90d9ef32f58ba5dab586b7.jpg,0,0,0,1
ND__1076_jpg.rf.9d82a9dcaa6e81fb24af389ae180b580.jpg,0,0,1,0
ND__871_jpg.rf.b5d934ab7b2f5fda56aa923a9db39c87.jpg,0,0,1,0
ND__872_jpg.rf.ffb06ef84dbc2a1eda99058389f9bfd4.jpg,0,0,1,0
VMD__85_jpg.rf.53ac5f59e35c1a5ef3d05a32bd0d1406.jpg,0,0,0,1
ND__1038_jpg.rf.43b03b446673ebf0231580e09dae8162.jpg,0,0,1,0
ND__1074_jpg.rf.5d8bfbab539352ef485f8f69db13f43a.jpg,0,0,1,0
ND__1021_jpg.rf.f2ca2fe7b2ed59bea68df06daf8c22aa.jpg,0,0,1,0
ND__895_jpg.rf.ed3553c42db65804d1dd07187b05541d.jpg,0,0,1,0
ND__1048_jpg.rf.1510d7a6cfd492cfaf76eab4fce865eb.jpg,0,0,1,0
ND__1034_jpg.rf.df34d808f41cdf447f84a69b390fa2c0.jpg,0,0,1,0
ND__1054_jpg.rf.73c5ede2bc364a4009c26a275a50ef3e.jpg,0,0,1,0
VMD__885_jpg.rf.52c6cc156c27bfd88020653e32f7ba1f.jpg,0,0,0,1
ND__1024_jpg.rf.c45b72022d7d0c6113682160bc5a331f.jpg,0,0,1,0
ND__1036_jpg.rf.079e602e4e9736847c9183afd1279955.jpg,0,0,1,0
VMD__875_jpg.rf.f94f8c8fdc7e0d7a30e6701511d39673.jpg,0,0,0,1
VMD__843_jpg.rf.6a7daec44e286e8dea648e302de88136.jpg,0,0,0,1
ND__1066_jpg.rf.94bf90ffc357f9159fef1173910105c0.jpg,0,0,1,0
ND__1025_jpg.rf.b71a68295e7371f5633d3a20e3ae8441.jpg,0,0,1,0
ND__1056_jpg.rf.b956150ef950bbfb5d299d0bea50d710.jpg,0,0,1,0
ND__1057_jpg.rf.5631e7e95f4e3058c98070d9c7450efc.jpg,0,0,1,0
VMD__87_jpg.rf.e03459bde01a23698204c477b15e65bc.jpg,0,0,0,1
ND__1026_jpg.rf.3cc4b2f1dc22138cd232c2fd64dbed89.jpg,0,0,1,0
MD__353_jpg.rf.312152f55396e3e459c7d2a60f622b4f.jpg,1,0,0,0
MD__379_jpg.rf.9c53051fb029455c091351cb3de8b064.jpg,1,0,0,0
MD__380_jpg.rf.cf2960a0c3035ae250c4f9e670efe35c.jpg,1,0,0,0
MD__381_jpg.rf.288939d83cbac71af2c39a4cfa4a939c.jpg,1,0,0,0
MD__336_jpg.rf.f5943cc48ae3b51e093aab63964c8137.jpg,1,0,0,0
MD__34_jpg.rf.955193489e2f4363ddf70b53bdbeb312.jpg,1,0,0,0
MD__871_jpg.rf.18a280dda4c1303e998ac1907ece8433.jpg,1,0,0,0
MD__351_jpg.rf.adedb5e6dcb623adbdb6cf6c9c133780.jpg,1,0,0,0
MD__335_jpg.rf.47c50fa527e020b9152fd6d71b381fa0.jpg,1,0,0,0
MD__82_jpg.rf.acef80a4ed48f4540e7ce9a839aa36c7.jpg,1,0,0,0
MD__825_jpg.rf.b0b3dd7940c2a54a7cf45845aa7becc6.jpg,1,0,0,0
MD__312_jpg.rf.d885e61174566719746c1da136a94c2d.jpg,1,0,0,0
MD__85_jpg.rf.bde6ad8e438c364dd0c719848d12c34a.jpg,1,0,0,0
MD__313_jpg.rf.c2cb46c8300457bc9838da70c1d82041.jpg,1,0,0,0
MD__310_jpg.rf.f90c5b2e2206e7283dc6c274be50a672.jpg,1,0,0,0
MD__369_jpg.rf.dfaab8138b18fa865e4b66021d3a3bde.jpg,1,0,0,0
MD__311_jpg.rf.e57d6331215063694c8c23d7af9d723b.jpg,1,0,0,0
MD__821_jpg.rf.26704ad1a807bc3903f7d2295390a0e4.jpg,1,0,0,0
MD__304_jpg.rf.f0d86fa6c3d728d7926606ba5d1354cb.jpg,1,0,0,0
MD__857_jpg.rf.6addf152d4a5563eb6e3d6a088654fe1.jpg,1,0,0,0
MD__82_jpg.rf.a8255770ae46138f7ad4c329d720e48d.jpg,1,0,0,0
MD__801_jpg.rf.1b0eaa86a5473c648b60859f0846e7b1.jpg,1,0,0,0
MD__308_jpg.rf.b6283efcd79ce3369060dda2c2ab8a8f.jpg,1,0,0,0
MD__821_jpg.rf.66fa0ed4010b4bacb19f94b66814c9c8.jpg,1,0,0,0
MD__379_jpg.rf.3fa51dda1ca9d192b2a69d8d08034743.jpg,1,0,0,0
MD__378_jpg.rf.99c8210ba242674c3b4ec9964bd5e95a.jpg,1,0,0,0
MD__803_jpg.rf.937bc7da2709fa9c5ee9b3154ca2cddb.jpg,1,0,0,0
MD__362_jpg.rf.67c5fd59db59d7c005038acf003f1ff6.jpg,1,0,0,0
MD__38_jpg.rf.1458d08c4947b6d94e24eabea22d8fbd.jpg,1,0,0,0
MD__783_jpg.rf.9f95e056230c6664a7cca7426e24eb62.jpg,1,0,0,0
MD__872_jpg.rf.99b78611181a4de7d7bb502a1909cfde.jpg,1,0,0,0
